icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
4acb44,SAS7472 ,Sweden,1728145455.0,1728145455,-7.3003,43.2114,11582.4,False,248.84,35.66,-0.65,,12085.32,6254,False,0
a69b92,ASA1    ,United States,1728145154.0,1728145154,-112.0085,47.6907,10972.8,False,204.02,256.73,0.0,,11308.08,,False,0
a6eb5c,N545JW  ,United States,1728145456.0,1728145456,-80.671,33.6587,7612.38,False,139.29,15.42,-0.33,,8031.48,1144,False,0
a4b294,RPA4645 ,United States,1728145456.0,1728145456,-72.2743,42.7733,8839.2,False,216.06,49.64,0.0,,9014.46,7105,False,0
3c65a3,DLH8P   ,Germany,1728145455.0,1728145455,-7.0099,52.9598,10972.8,False,234.4,285.53,0.0,,11117.58,6650,False,0
a4b288,NAC722  ,United States,1728145455.0,1728145455,-152.8533,62.7307,10355.58,False,241.73,317.24,-1.63,,9852.66,7555,False,0
a88bde,NOAA65  ,United States,1728145455.0,1728145456,-82.2822,35.6023,1981.2,False,88.5,60.01,0.0,,2110.74,,False,0
adda24,AAL1007 ,United States,1728145455.0,1728145455,-98.559,33.1587,6758.94,False,228.63,290.96,7.48,,7155.18,,False,0
a96577,DAL1029 ,United States,1728145454.0,1728145454,-84.422,33.6496,,True,39.1,90.0,,,,2256,False,0
a247b8,EJA246  ,United States,1728145455.0,1728145455,-108.3186,49.9663,11269.98,False,279.1,87.46,1.3,,11430.0,6643,False,0
a94b4b,UAL1719 ,United States,1728145455.0,1728145456,-78.8913,42.3944,9753.6,False,210.66,285.29,0.0,,10073.64,1636,False,0
0d0ae8,SLI2710 ,Mexico,1728145455.0,1728145456,-85.2198,33.025,4480.56,False,163.94,56.26,-8.78,,4732.02,5661,False,0
4b187c,SWR80   ,Switzerland,1728145455.0,1728145455,-79.7858,43.695,1661.16,False,140.12,236.84,-10.4,,1752.6,0701,False,0
4b187d,SWR16F  ,Switzerland,1728145455.0,1728145456,-72.9705,40.7508,3093.72,False,148.79,216.0,-5.2,,3200.4,2462,False,0
ae61b3,CONGO63 ,United States,1728145313.0,1728145313,-104.7068,38.8199,,True,0.13,315.0,,,,,False,0
ade106,N9936V  ,United States,1728145455.0,1728145455,-120.911,44.2737,1135.38,False,38.81,128.54,-0.98,,1234.44,,False,0
c02e8f,JZA953  ,Canada,1728145455.0,1728145455,-79.6099,43.6785,,True,2.83,140.62,,,,,False,0
3c65ab,DLH6AA  ,Germany,1728145456.0,1728145456,10.3908,49.5439,7680.96,False,231.3,312.03,7.8,,7764.78,0617,False,0
ab649a,DAL110  ,United States,1728145167.0,1728145167,-60.1886,-23.1302,10393.68,False,249.44,346.77,0.0,,11064.24,,False,0
ade101,N9936Q  ,United States,1728145455.0,1728145455,-80.7642,35.8726,1897.38,False,58.24,266.46,0.0,,1988.82,,False,0
4b1883,SWR18P  ,Switzerland,1728145455.0,1728145456,7.2222,47.5055,5524.5,False,205.99,287.44,4.55,,5646.42,3066,False,0
3455d8,VOE93JB ,Spain,1728145455.0,1728145455,7.8265,43.3254,11292.84,False,262.21,121.2,0.33,,11635.74,1000,False,0
4b1884,SWR52   ,Switzerland,1728145455.0,1728145455,8.5476,47.4629,,True,14.4,334.69,,,,3074,False,0
3455d9,VOE51QA ,Spain,1728145455.0,1728145456,6.0637,45.4371,11582.4,False,196.05,285.06,0.0,,11910.06,1000,False,0
3c65c2,DLH76V  ,Germany,1728145456.0,1728145456,8.4458,50.0248,312.42,False,69.97,70.23,-4.23,,388.62,5522,False,0
3c65c1,DLH1293 ,Germany,1728145455.0,1728145455,19.5823,45.642,11437.62,False,236.47,315.71,2.6,,11590.02,5471,False,0
4acb58,SAS48C  ,Sweden,1728145455.0,1728145455,9.0235,60.4191,6758.94,False,221.22,90.53,-11.7,,6850.38,,False,0
e8020e,LPE2015 ,Chile,1728145455.0,1728145455,-76.8092,-12.3366,3627.12,False,186.36,116.21,10.08,,3878.58,,False,0
4acb59,SAS4634 ,Sweden,1728145456.0,1728145456,21.7212,38.9003,11590.02,False,238.1,323.7,0.0,,11986.26,6431,False,0
a05776,AAL2817 ,United States,1728145455.0,1728145455,-80.959,35.1262,586.74,False,90.15,357.06,-3.9,,670.56,7223,False,0
0d0af3,VTM289  ,Mexico,1728145456.0,1728145456,-94.6064,32.1211,9753.6,False,231.47,223.2,-0.65,,10279.38,7456,False,0
a83e86,JBU488  ,United States,1728145455.0,1728145455,-81.3482,29.6808,7239.0,False,219.93,357.18,3.9,,7696.2,,False,0
4b1881,SWR22D  ,Switzerland,1728145449.0,1728145456,-63.0465,48.2335,12192.0,False,211.77,229.93,0.0,,12321.54,0760,False,0
ac1afa,SWA1849 ,United States,1728145455.0,1728145455,-98.5576,36.2269,6530.34,False,200.49,136.35,-10.08,,6896.1,,False,0
a8e2d6,DAL1950 ,United States,1728145412.0,1728145412,-70.0274,22.3559,11277.6,False,241.3,127.72,0.0,,11932.92,,False,0
e8021c,LAE3506 ,Chile,1728145388.0,1728145402,-13.0387,49.8222,11277.6,False,270.23,73.64,0.0,,11407.14,,False,0
3c5ee5,EWG44P  ,Germany,1728145455.0,1728145456,2.743,44.0769,10660.38,False,261.58,177.52,0.33,,11079.48,4135,False,0
e8021b,LPE2403 ,Chile,1728145398.0,1728145401,-77.1589,-11.9317,495.3,False,74.54,153.79,-4.23,,548.64,,False,0
3c5ee9,EWG4Y   ,Germany,1728145456.0,1728145456,0.8374,46.2913,10957.56,False,200.3,352.47,0.0,,11330.94,5323,False,0
0d0aef,AMX718  ,Mexico,1728145456.0,1728145456,-96.6936,17.5066,10972.8,False,215.45,303.8,0.0,,11727.18,,False,0
4acb23,NSZ2962 ,Sweden,1728145455.0,1728145455,24.7844,38.4564,5623.56,False,172.43,212.08,-10.4,,5905.5,4517,False,0
a915e5,N685BB  ,United States,1728145456.0,1728145456,-84.0649,34.384,982.98,False,52.93,117.81,-0.33,,1051.56,,False,0
e8021e,LPE2410 ,Chile,1728145447.0,1728145447,-78.2673,-5.0098,10363.2,False,236.97,357.01,-0.33,,11064.24,,False,0
3c65d2,DLH1KR  ,Germany,1728145455.0,1728145455,14.6785,46.3124,10355.58,False,235.42,323.53,-2.93,,10424.16,1000,False,0
3c65d1,DLH2YJ  ,Germany,1728145456.0,1728145456,7.3191,50.8077,2453.64,False,137.96,97.28,17.23,,2522.22,3723,False,0
3c65c7,DLH66N  ,Germany,1728145454.0,1728145455,20.5264,43.7846,11574.78,False,230.2,312.1,-0.33,,11795.76,1755,False,0
a45b8d,N380CS  ,United States,1728145452.0,1728145452,-115.1911,36.2043,,True,0.0,343.12,,,,,False,0
3c65c5,DLH3RM  ,Germany,1728145454.0,1728145454,19.2646,47.4378,,True,7.46,236.25,,,,1000,False,0
3c65c9,DLH5JF  ,Germany,1728145455.0,1728145455,7.1088,50.8148,9784.08,False,220.5,294.83,6.83,,9982.2,0137,False,0
3c65c8,DLH8UV  ,Germany,1728145455.0,1728145456,24.9293,60.3646,259.08,False,68.79,152.86,-3.9,,312.42,2232,False,0
a6f280,LXJ547  ,United States,1728145455.0,1728145455,-71.2411,40.225,12786.36,False,218.61,194.72,3.58,,13075.92,3422,False,0
acd486,DAL3190 ,United States,1728145456.0,1728145456,-82.9963,34.6538,7307.58,False,231.46,235.32,-0.33,,7680.96,5121,False,0
a94b2e,UAL2234 ,United States,1728145455.0,1728145455,-91.1566,41.4711,10363.2,False,214.36,255.83,0.0,,10782.3,,False,0
a0a718,N141HB  ,United States,1728145455.0,1728145455,-76.659,41.472,3002.28,False,59.71,178.03,1.3,,3093.72,,False,0
3c5ee4,EWG37XJ ,Germany,1728145455.0,1728145455,14.1349,46.6543,10668.0,False,236.99,131.13,0.0,,10728.96,7666,False,0
a27d01,N26DT   ,United States,1728145455.0,1728145455,-89.863,33.4345,10972.8,False,182.52,293.24,0.0,,11536.68,1044,False,0
a45b96,DAL2878 ,United States,1728145455.0,1728145455,-125.5319,50.5586,11887.2,False,241.89,143.3,0.0,,12230.1,,False,0
46b82c,AEE3LG  ,Greece,1728145455.0,1728145455,1.7614,51.1084,7642.86,False,249.37,114.24,6.83,,7848.6,0510,False,0
a6a2ef,N527A   ,United States,1728145455.0,1728145455,-112.2343,33.8089,822.96,False,41.87,275.64,0.98,,883.92,,False,0
3c5eea,EWG9AX  ,Germany,1728145456.0,1728145456,4.5952,42.8513,11262.36,False,237.25,207.79,-0.33,,11681.46,2521,False,0
a5d28e,UAL2248 ,United States,1728145444.0,1728145444,-122.3816,37.6086,,True,5.14,120.94,,,,,False,0
c0226c,WJA429  ,Canada,1728145456.0,1728145456,-79.6174,43.8232,1767.84,False,135.22,308.05,11.7,,1828.8,0567,False,0
3c65d5,DLH7FY  ,Germany,1728145456.0,1728145456,-0.0725,51.632,2743.2,False,145.84,264.13,-1.63,,2804.16,0615,False,0
acc147,,United States,1728145455.0,1728145455,-82.1396,28.0193,365.76,False,46.52,308.26,-0.98,,373.38,,False,0
3c5ef0,EWG3PH  ,Germany,1728145455.0,1728145455,15.6104,44.4268,6888.48,False,196.78,165.31,-9.43,,6972.3,1000,False,0
a9b532,N7243J  ,United States,1728145446.0,1728145447,-77.5035,38.7063,91.44,False,34.74,332.68,-1.3,,76.2,1226,False,0
3c5ef5,EWG5Z   ,Germany,1728145455.0,1728145455,11.4611,47.9496,9768.84,False,261.06,127.8,8.78,,9814.56,6432,False,0
3c65cb,DLH2FL  ,Germany,1728145455.0,1728145455,13.5487,40.1833,10789.92,False,235.99,11.82,4.23,,11064.24,,False,0
440219,EJU87KT ,Austria,1728145455.0,1728145455,3.0252,48.959,11582.4,False,244.03,71.18,0.0,,11902.44,2246,False,0
511101,SAS121  ,Estonia,1728145455.0,1728145455,15.4031,57.6169,4876.8,False,139.87,212.23,0.0,,4953.0,,False,0
a6eb1e,GJS4491 ,United States,1728145455.0,1728145456,-88.0577,41.8828,1798.32,False,134.41,267.37,-6.5,,1874.52,2037,False,0
a3f2f3,N35344  ,United States,1728145455.0,1728145455,-84.1949,39.2102,609.6,False,46.86,188.84,0.0,,670.56,4527,False,0
a46db5,N38486  ,United States,1728145455.0,1728145455,-104.4864,39.6775,2202.18,False,73.59,51.53,-1.95,,2293.62,,False,0
a367e6,N3187R  ,United States,1728145455.0,1728145455,-120.3603,37.7957,2522.22,False,73.14,120.89,-0.33,,2659.38,,False,0
4cc2c5,ICE21V  ,Iceland,1728145177.0,1728145209,-6.721,58.489,11582.4,False,235.41,328.22,0.0,,11643.36,5723,False,0
a234bb,N241LL  ,United States,1728145455.0,1728145455,-84.9217,37.4614,2651.76,False,67.13,13.29,0.33,,2804.16,,False,0
a7e8f2,N609CT  ,United States,1728145455.0,1728145455,-76.2079,38.8057,518.16,False,72.88,131.57,-1.3,,579.12,5315,False,0
a38a06,N327TM  ,United States,1728145454.0,1728145454,-115.137,35.9746,,True,4.63,205.31,,,,1661,False,0
a1510f,N184RR  ,United States,1728145455.0,1728145455,-111.7071,33.4721,601.98,False,40.85,58.91,2.6,,632.46,,False,0
a4c576,N4061R  ,United States,1728145455.0,1728145455,-81.6218,36.5709,2316.48,False,62.87,323.32,-0.33,,2438.4,,False,0
a94b0a,UAL2031 ,United States,1728145455.0,1728145455,-83.6669,29.0443,11582.4,False,224.04,212.81,0.0,,12298.68,6500,False,0
c07bbe,WJA1546 ,Canada,1728145455.0,1728145455,-104.5616,50.1922,11285.22,False,273.5,121.15,-0.33,,11269.98,2156,False,0
a1c75a,N2132W  ,United States,1728145456.0,1728145456,-82.2965,34.7922,739.14,False,40.33,29.84,-3.25,,807.72,,False,0
a2cd30,N28RY   ,United States,1728145455.0,1728145455,-79.4503,43.5924,281.94,False,80.52,10.3,-1.63,,350.52,7462,False,0
a1a110,MXY505  ,United States,1728145455.0,1728145455,-81.4063,33.0033,10668.0,False,248.24,26.72,0.0,,11254.74,7377,False,0
a33aa8,ARF7PR  ,United States,1728145426.0,1728145426,-122.5021,40.7375,1729.74,False,59.47,329.89,3.25,,1821.18,,False,0
44020a,AUA7F   ,Austria,1728145455.0,1728145455,21.691,44.3969,10972.8,False,236.17,313.5,-0.33,,11186.16,6003,False,0
a4ab61,MVP921  ,United States,1728145454.0,1728145455,-81.4856,31.0449,457.2,False,78.01,38.31,3.25,,480.06,3013,False,0
440209,EJU76QP ,Austria,1728145455.0,1728145455,-3.0876,45.6861,10668.0,False,213.61,217.37,-0.33,,11087.1,7674,False,0
a6b5bd,N531SJ  ,United States,1728145455.0,1728145455,-97.4089,35.6793,1455.42,False,104.24,265.47,-5.53,,1546.86,6013,False,0
ab1614,SCU42   ,United States,1728145452.0,1728145452,-96.4626,35.8693,1158.24,False,63.45,4.18,0.0,,1211.58,,False,0
ac491d,DAL1704 ,United States,1728145455.0,1728145455,-93.0856,41.112,3703.32,False,206.18,131.97,8.45,,3901.44,,False,0
a101c3,AAL1467 ,United States,1728145455.0,1728145455,-85.7399,33.6569,9136.38,False,216.11,271.09,-0.33,,9616.44,3362,False,0
a94b29,UAL247  ,United States,1728145455.0,1728145455,-87.9209,41.9674,,True,11.83,270.0,,,,1103,False,0
a5958c,SWA2519 ,United States,1728145455.0,1728145455,-104.4311,38.6776,2956.56,False,155.55,228.08,-7.8,,3131.82,2326,False,0
a72550,N56HR   ,United States,1728145248.0,1728145248,-112.0787,33.6925,,True,5.92,2.81,,,,,False,0
aa9f97,XLJ784  ,United States,1728145455.0,1728145455,-121.5921,40.6635,13106.4,False,218.6,203.73,-0.33,,13700.76,,False,0
a1c74b,,United States,1728145454.0,1728145456,-84.7474,35.908,1615.44,False,59.15,76.93,0.0,,1722.12,,False,0
46b821,AEE510  ,Greece,1728145455.0,1728145455,9.2284,48.6912,,True,18.52,64.69,,,,1753,False,0
a4b259,SWA1669 ,United States,1728145455.0,1728145455,-80.1104,38.5584,12192.0,False,210.15,256.98,0.0,,12641.58,2115,False,0
46b825,AEE319  ,Greece,1728145454.0,1728145455,24.2548,38.1574,1889.76,False,127.97,9.95,-5.53,,2004.06,1425,False,0
a83e49,FFT3243 ,United States,1728145455.0,1728145455,-96.2565,33.4477,4457.7,False,182.06,222.48,-9.1,,4724.4,6554,False,0
aa099e,JBU678  ,United States,1728145451.0,1728145454,-73.7723,40.6459,,True,4.63,165.94,,,,,False,0
a71e92,EJA558  ,United States,1728145455.0,1728145455,-80.7843,27.1332,8846.82,False,209.05,341.34,0.0,,9425.94,5771,False,0
4cc2a7,ICE63L  ,Iceland,1728145456.0,1728145456,-2.0378,51.8467,11582.4,False,217.22,301.24,0.0,,11833.86,5726,False,0
adda95,N992FG  ,United States,1728145456.0,1728145456,-78.8773,35.9582,822.96,False,60.15,194.87,0.0,,868.68,,False,0
a2e71f,N28630  ,United States,1728145456.0,1728145456,-76.6117,36.7169,396.24,False,56.02,262.61,-1.95,,426.72,,False,0
ab6fbf,DAL185  ,United States,1728145454.0,1728145455,-63.5029,49.0538,10972.8,False,189.91,225.88,0.0,,11071.86,6034,False,0
abd9b6,SWA2142 ,United States,1728145456.0,1728145456,-101.5094,39.6612,10668.0,False,254.09,60.53,0.0,,11140.44,,False,0
a82b43,N62502  ,United States,1728145456.0,1728145456,-97.6873,29.8588,457.2,False,54.04,181.64,-0.65,,464.82,,False,0
ae0192,SPAR550 ,United States,1728145456.0,1728145456,-91.3041,38.9902,9837.42,False,187.51,279.95,6.83,,10294.62,,False,0
a34db5,N3116C  ,United States,1728145455.0,1728145455,-94.2902,36.8769,1181.1,False,74.62,43.04,1.95,,1249.68,,False,0
4acb5a,SAS7382 ,Sweden,1728145455.0,1728145456,17.2591,56.4599,11582.4,False,224.87,358.69,0.0,,11689.08,4567,False,0
a8454e,N632BL  ,United States,1728145455.0,1728145455,-113.2622,33.5387,10043.16,False,223.31,282.37,6.18,,10637.52,,False,0
44022d,AUA437  ,Austria,1728145456.0,1728145456,10.8905,45.1188,11285.22,False,236.96,227.02,0.33,,11483.34,0241,False,0
c01b4f,WJA1578 ,Canada,1728145455.0,1728145456,-108.2161,49.4783,11277.6,False,276.23,108.57,-0.33,,11437.62,,False,0
44022b,AUA9007 ,Austria,1728145455.0,1728145456,18.6011,44.7088,11285.22,False,233.78,161.13,-0.65,,11437.62,7120,False,0
aa9f6a,N784AH  ,United States,1728145455.0,1728145456,-78.2478,40.9479,13106.4,False,242.31,279.16,-0.33,,13464.54,2207,False,0
aa9f6f,AAL133  ,United States,1728145455.0,1728145455,-93.5037,36.179,10363.2,False,249.21,225.92,0.0,,10866.12,0770,False,0
aa43c4,RPA3605 ,United States,1728145421.0,1728145421,-66.2735,44.5401,9448.8,False,253.07,76.84,0.33,,9616.44,1501,False,0
511111,SAS2030 ,Estonia,1728145455.0,1728145456,18.5838,61.2502,10668.0,False,221.12,17.47,0.33,,10660.38,,False,0
aa56f7,UAL1974 ,United States,1728145455.0,1728145455,-117.6397,44.2219,11277.6,False,243.37,108.74,0.0,,11803.38,,False,0
aa8c49,N779US  ,United States,1728145456.0,1728145456,-111.6882,40.2444,1828.8,False,44.14,21.18,2.93,,1958.34,,False,0
a8a82f,QXE2133 ,United States,1728145456.0,1728145456,-122.6631,42.8459,10972.8,False,237.99,357.03,-0.33,,11483.34,,False,0
ab0307,N8088B  ,United States,1728145455.0,1728145455,-89.311,43.4215,1211.58,False,70.63,290.02,0.0,,1203.96,,False,0
a94b02,UAL286  ,United States,1728145456.0,1728145456,-115.1391,36.1963,3208.02,False,155.37,89.62,12.68,,3406.14,7272,False,0
a85887,JBU1534 ,United States,1728145455.0,1728145455,-76.6793,38.3106,10972.8,False,246.97,40.69,0.33,,11369.04,2643,False,0
a928e6,N69FM   ,United States,1728145455.0,1728145455,-82.8105,35.2325,1981.2,False,83.48,256.82,0.33,,2080.26,,False,0
aaa6ae,SWA1818 ,United States,1728145455.0,1728145455,-100.2901,33.7071,11582.4,False,233.97,220.27,0.0,,12199.62,,False,0
a08acb,RPA4807 ,United States,1728145451.0,1728145452,-73.8744,40.7758,,True,0.0,106.88,,,,,False,0
a8a847,RPA3677 ,United States,1728145455.0,1728145455,-88.175,41.9488,1234.44,False,117.46,86.99,-6.18,,1303.02,,False,0
a247e7,N246SP  ,United States,1728145455.0,1728145455,-85.3597,32.9719,1013.46,False,36.88,337.01,-3.9,,1074.42,,False,0
aa931d,UAL879  ,United States,1728145455.0,1728145455,-75.2207,46.2357,11582.4,False,247.94,230.89,0.0,,11742.42,,False,0
44021c,LDX20C  ,Austria,1728145455.0,1728145456,8.6731,44.4238,5730.24,False,188.81,34.9,-9.75,,5836.92,1000,False,0
758368,,Philippines,1728145356.0,1728145356,121.0079,14.5057,,True,1.03,149.06,,,,,False,0
a1515b,AAL771  ,United States,1728145455.0,1728145455,-95.8224,33.5431,6324.6,False,201.43,246.84,-10.73,,6690.36,3342,False,0
3d1255,DEFER   ,Germany,1728145293.0,1728145293,10.54,52.3183,53.34,False,28.92,84.9,-1.63,,144.78,7000,False,0
4cc1e9,TFSPY   ,Iceland,1728145455.0,1728145455,-22.2844,64.6503,1592.58,False,56.1,168.9,-2.6,,1653.54,,False,0
a52d4f,N4323B  ,United States,1728145394.0,1728145407,-80.1921,26.2119,121.92,False,47.65,127.98,-2.6,,121.92,4725,False,0
7c7cce,JST979  ,Australia,1728145456.0,1728145456,116.4948,-31.9486,3688.08,False,216.95,58.87,9.75,,3825.24,1332,False,0
ac9723,SKW4679 ,United States,1728145455.0,1728145455,-106.2954,39.2753,7924.8,False,204.71,215.49,0.0,,8343.9,5114,False,0
a7d717,N604LB  ,United States,1728145455.0,1728145455,-75.054,38.3353,10972.8,False,223.06,208.52,0.33,,11353.8,1170,False,0
a2c125,N277GT  ,United States,1728145431.0,1728145431,-75.1615,40.4487,335.28,False,55.0,82.48,-0.98,,373.38,,False,0
c8243a,ANZ23   ,New Zealand,1728145455.0,1728145455,175.2971,-36.3789,3825.24,False,194.36,204.05,-4.23,,3939.54,,False,0
c03517,WJA1590 ,Canada,1728145280.0,1728145280,-114.0074,51.1274,,True,0.0,92.81,,,,,False,0
a2d44b,OXF9832 ,United States,1728145455.0,1728145455,-111.5691,33.0978,1089.66,False,84.8,305.62,0.98,,1112.52,,False,0
392c68,FGLDI   ,France,1728145455.0,1728145455,5.0159,43.6548,426.72,False,40.04,227.08,-3.9,,518.16,7000,False,0
885225,THA343  ,Thailand,1728145431.0,1728145431,84.7597,19.2669,13106.4,False,260.67,287.22,-0.33,,13898.88,0716,False,0
ad071d,PDT5787 ,United States,1728145455.0,1728145455,-71.9042,42.8309,2247.9,False,144.57,94.9,-2.6,,2331.72,0672,False,0
8014b2,IGO156  ,India,1728145455.0,1728145455,79.9431,12.8631,3078.48,False,154.6,225.13,17.23,,3162.3,,False,0
394681,FGRUB   ,France,1728145455.0,1728145455,4.0524,50.2943,1729.74,False,50.04,255.11,-16.91,,1790.7,7071,False,0
782005,,China,1728145307.0,1728145307,113.3105,23.3236,4137.66,False,188.96,182.34,-5.53,,4663.44,,False,0
8014b3,IGO28UM ,India,1728145452.0,1728145455,75.9495,27.6418,8458.2,False,239.84,36.45,-10.4,,8953.5,,False,0
c0481d,ACA236  ,Canada,1728145449.0,1728145449,-121.4342,50.2593,9464.04,False,274.7,51.69,10.08,,9700.26,,False,0
ab774b,AAL2716 ,United States,1728145455.0,1728145455,-91.357,40.5802,10058.4,False,257.84,66.61,0.0,,10492.74,7356,False,0
a737c7,SWA419  ,United States,1728145456.0,1728145456,-92.7134,40.1376,11582.4,False,215.57,277.96,0.33,,12077.7,4024,False,0
a474bb,N38657  ,United States,1728145456.0,1728145456,-77.1853,39.468,609.6,False,43.68,136.91,-2.93,,708.66,1200,False,0
c0481c,ROU1503 ,Canada,1728145455.0,1728145455,-79.7245,43.4831,914.4,False,138.55,257.56,-9.75,,998.22,3637,False,0
aaa73c,N786EH  ,United States,1728145455.0,1728145455,-76.6782,38.37,2522.22,False,78.6,226.59,-0.33,,2628.9,3556,False,0
aa3d28,N759TG  ,United States,1728145212.0,1728145212,-97.558,30.3917,152.4,False,38.24,312.27,-3.25,,175.26,,False,0
4aca82,NSZ3352 ,Sweden,1728145455.0,1728145455,24.3345,38.56,10668.0,False,215.05,179.45,0.0,,11087.1,6744,False,0
ad072a,DAL1248 ,United States,1728145455.0,1728145455,-82.3916,37.3553,10050.78,False,246.84,53.56,0.0,,10530.84,,False,0
4aca81,NSZ3806 ,Sweden,1728145397.0,1728145397,17.8524,59.407,1181.1,False,120.38,0.49,-2.28,,1257.3,3530,False,0
393323,AFR93SH ,France,1728145455.0,1728145455,4.0564,45.5274,10660.38,False,276.47,144.77,0.0,,10995.66,1000,False,0
a1b453,N209K   ,United States,1728145352.0,1728145366,-85.0597,35.882,899.16,False,58.67,305.36,-0.33,,975.36,,False,0
4aca84,NSZ3748 ,Sweden,1728145455.0,1728145455,12.0464,49.4477,11887.2,False,250.16,185.55,0.0,,12024.36,1000,False,0
ad9d0f,N97650  ,United States,1728145456.0,1728145456,-80.9917,28.9759,579.12,False,45.25,98.5,1.3,,586.74,,False,0
4aca83,NSZ5362 ,Sweden,1728145455.0,1728145456,15.6075,53.2712,11277.6,False,225.84,8.65,-0.33,,11391.9,0407,False,0
4aca86,NSZ9ED  ,Sweden,1728145455.0,1728145455,5.1058,52.3253,11277.6,False,235.66,42.08,0.0,,11498.58,2301,False,0
ad67bf,ERU963  ,United States,1728145141.0,1728145142,-81.0582,29.1755,7.62,False,32.91,65.04,-2.93,,7.62,,False,0
4aca85,NSZ5DM  ,Sweden,1728145456.0,1728145456,5.4733,50.7727,11277.6,False,230.99,36.49,0.0,,11513.82,2302,False,0
ab5d52,DAL183  ,United States,1728145455.0,1728145455,-67.3847,45.6342,11582.4,False,226.27,220.39,0.0,,11704.32,4744,False,0
4aca88,NSZ4369 ,Sweden,1728145455.0,1728145455,12.1126,49.8597,11887.2,False,250.54,186.37,0.0,,12031.98,6001,False,0
4aca87,NSZ3376 ,Sweden,1728145456.0,1728145456,20.5969,47.8711,11277.6,False,209.05,161.34,0.0,,11414.76,4556,False,0
4aca89,NSZ2088 ,Sweden,1728145455.0,1728145456,19.7171,40.8064,8702.04,False,222.53,173.76,-5.53,,8930.64,5557,False,0
a64d4d,JBU1586 ,United States,1728145455.0,1728145455,-81.3849,31.6076,11277.6,False,243.59,19.62,0.0,,11955.78,,False,0
accd18,DAL3016 ,United States,1728145455.0,1728145455,-82.9284,33.6068,7018.02,False,239.43,80.48,-0.65,,7406.64,,False,0
